symbol,DATE,actual_daily_return,predicted_return,same_side_as_actual,daily_pnl_diff_actual_minus_model,suggestion_pred,suggestion_actual,daily_pnl_predicted,daily_pnl_actual,equity_predicted,equity_actual
NCPL,2026-03-04,-0.029275578790141976,0.0469554744114034,False,3306.5200000000136,BUY,HOLD,-3306.5200000000136,-0.0,96693.47999999998,100000.0
NCPL,2026-03-05,0.05262348053546706,0.0491208565140856,True,0.0,BUY,BUY,5769.540000000003,5769.540000000003,102463.01999999999,105769.54000000001
NCPL,2026-03-06,-0.044437947668469424,0.0496567599982519,False,5128.479999999987,BUY,HOLD,-5128.479999999987,-0.0,97334.54000000001,105769.54000000001
NCPL,2026-03-09,-0.10004589261128971,0.0914892456530358,False,11032.98000000001,BUY,HOLD,-11032.98000000001,-0.0,86301.56,105769.54000000001
NCPL,2026-03-10,0.0999490056093828,0.092285250845685,True,0.0,BUY,BUY,9919.559999999992,9919.559999999992,96221.11999999998,115689.09999999999
NCPL,2026-03-11,0.03446144336269508,0.0492227382256006,True,0.0,BUY,BUY,3762.0100000000066,3762.0100000000066,99983.12999999999,119451.11
NCPL,2026-03-12,-0.030624439796832936,0.0497663739648177,False,3458.3499999999954,BUY,HOLD,-3458.3499999999954,-0.0,96524.78,119451.11
NCPL,2026-03-13,-0.024194791185082498,0.0522959632495592,False,2648.5900000000006,BUY,HOLD,-2648.5900000000006,-0.0,93876.19,119451.11
NCPL,2026-03-16,-0.08275426405559072,0.054391540963686,False,8839.880000000003,BUY,HOLD,-8839.880000000003,-0.0,85036.31,119451.11
NCPL,2026-03-17,0.016012396694214948,0.0547473681877339,True,0.0,BUY,BUY,1568.9099999999996,1568.9099999999996,86605.21999999999,121020.02
NCPL,2026-03-18,0.03304524656837837,0.0962934550849252,True,0.0,BUY,BUY,3289.6500000000046,3289.6500000000046,89894.87,124309.67000000001
NCPL,2026-03-19,-0.027887139107611647,0.0967033746803466,False,2867.9000000000046,BUY,HOLD,-2867.9000000000046,-0.0,87026.96999999999,124309.67000000001
NCPL,2026-03-24,0.013162335470806585,0.0550606036600929,True,0.0,BUY,BUY,1315.860000000002,1315.860000000002,88342.82999999999,125625.53
NCPL,2026-03-25,0.07678214523650917,0.0564845395667439,True,0.0,BUY,BUY,7777.070000000011,7777.070000000011,96119.90000000001,133402.60000000003
NCPL,2026-03-26,-0.05986078886310908,0.0561347178849121,False,6528.690000000008,BUY,HOLD,-6528.690000000008,-0.0,89591.20999999999,133402.60000000003
NCPL,2026-03-27,-0.000493583415597243,0.0969583940094295,False,50.61000000000192,BUY,HOLD,-50.61000000000192,-0.0,89540.59999999999,133402.60000000003
NCPL,2026-03-30,-0.07390946502057616,0.096646760158141,False,7574.630000000004,BUY,HOLD,-7574.630000000004,-0.0,81965.96999999999,133402.60000000003
NCPL,2026-03-31,0.019907571987202388,0.052404468403035,True,0.0,BUY,BUY,1889.4400000000078,1889.4400000000078,83855.41,135292.04000000004
NCPL,2026-04-01,0.07546183339142565,0.051724613731252,True,0.0,BUY,BUY,7304.709999999997,7304.709999999997,91160.12,142596.75000000003
NCPL,2026-04-02,-0.057040998217468886,0.0530164241094943,False,5938.240000000005,BUY,HOLD,-5938.240000000005,-0.0,85221.87999999999,142596.75000000003
NCPL,2026-04-03,-0.012029558343357838,0.053889576307739,False,1180.8999999999928,BUY,HOLD,-1180.8999999999928,-0.0,84040.98,142596.75000000003
NCPL,2026-04-06,0.03722386502000341,0.0530674098931358,True,0.0,BUY,BUY,3610.1800000000007,3610.1800000000007,87651.16,146206.93000000002
NCPL,2026-04-07,-0.007043434512829183,0.0935076820706137,False,708.5400000000029,BUY,HOLD,-708.5400000000029,-0.0,86942.62,146206.93000000002
NCPL,2026-04-08,0.09998311096098633,0.0929096496676249,True,0.0,BUY,BUY,9987.039999999992,9987.039999999992,96929.65999999999,156193.97000000003
NCPL,2026-04-09,0.018731767234761332,0.0484833876653404,True,0.0,BUY,BUY,2058.139999999998,2058.139999999998,98987.79999999999,158252.11000000002
