symbol,DATE,actual_daily_return,predicted_return,same_side_as_oracle,daily_pnl_diff_oracle_minus_model,suggestion_pred,suggestion_oracle,daily_pnl_predicted,daily_pnl_oracle,equity_predicted,equity_oracle
FIBLM,2026-03-04,0.030815109343936165,0.0011177235467576,True,0.0,BUY,BUY,2889.199999999988,2889.199999999988,102889.19999999998,102889.19999999998
FIBLM,2026-03-05,0.06750241080038588,0.0086950293514889,True,0.0,BUY,BUY,6524.00000000001,6524.00000000001,109413.2,109413.2
FIBLM,2026-03-06,-0.0677506775067751,0.0005033027108561,False,13980.0,BUY,SHORT,-6990.0,6990.0,102423.2,116403.2
FIBLM,2026-03-09,0.03682170542635643,0.0040427451384939,True,0.0,BUY,BUY,3541.599999999991,3541.599999999991,105964.79999999999,119944.79999999999
FIBLM,2026-03-10,-0.032710280373831724,0.0048366502674322,False,6523.999999999994,BUY,SHORT,-3261.999999999997,3261.999999999997,102702.79999999999,123206.79999999999
FIBLM,2026-03-11,-0.024154589371980673,0.0168450210097773,False,4660.0,BUY,SHORT,-2330.0,2330.0,100372.79999999999,125536.79999999999
FIBLM,2026-03-12,0.03861386138613865,0.0021518958507072,True,0.0,BUY,BUY,3634.800000000005,3634.800000000005,104007.59999999999,129171.59999999999
FIBLM,2026-03-13,-0.0028598665395613843,0.0063758974317634,False,559.1999999999881,BUY,SHORT,-279.59999999999405,279.59999999999405,103728.0,129451.19999999998
FIBLM,2026-03-16,-0.04397705544933084,0.0152676279574291,False,8574.400000000016,BUY,SHORT,-4287.200000000008,4287.200000000008,99440.79999999999,133738.4
FIBLM,2026-03-17,0.0009999999999998899,0.0082086676215569,True,0.0,BUY,BUY,93.19999999999801,93.19999999999801,99534.0,133831.59999999998
FIBLM,2026-03-18,0.06593406593406592,0.012666829833379,True,0.0,BUY,BUY,6151.200000000002,6151.200000000002,105685.2,139982.8
FIBLM,2026-03-19,0.00562324273664494,0.0141372914601054,True,0.0,BUY,BUY,559.2000000000046,559.2000000000046,106244.4,140542.0
FIBLM,2026-03-24,0.05032618825722257,0.0160525307277353,True,0.0,BUY,BUY,5032.799999999992,5032.799999999992,111277.19999999998,145574.8
FIBLM,2026-03-25,0.10026619343389531,0.0244826358684656,True,0.0,BUY,BUY,10531.600000000008,10531.600000000008,121808.79999999999,156106.4
FIBLM,2026-03-26,0.10000000000000009,0.0166677914302117,True,0.0,BUY,BUY,11556.800000000001,11556.800000000001,133365.6,167663.2
FIBLM,2026-03-27,-0.09970674486803532,0.020086037821087,False,25350.400000000023,BUY,SHORT,-12675.200000000012,12675.200000000012,120690.4,180338.40000000002
FIBLM,2026-03-30,-0.10016286644951133,0.0202498798969316,False,22927.199999999975,BUY,SHORT,-11463.599999999988,11463.599999999988,109226.8,191802.0
FIBLM,2026-03-31,-0.0018099547511313263,0.0311204622443948,False,372.8000000000252,BUY,SHORT,-186.4000000000126,186.4000000000126,109040.4,191988.40000000002
FIBLM,2026-04-01,0.0072529465095194645,0.0147951686612184,True,0.0,BUY,BUY,745.6000000000007,745.6000000000007,109785.99999999999,192734.0
FIBLM,2026-04-02,-0.0009000900090009312,0.0169181459083207,False,186.39999999999603,BUY,SHORT,-93.19999999999801,93.19999999999801,109692.79999999999,192827.2
FIBLM,2026-04-03,-0.009009009009009028,0.0232773707808155,False,1863.9999999999934,BUY,SHORT,-931.9999999999967,931.9999999999967,108760.79999999999,193759.2
FIBLM,2026-04-06,0.021818181818181737,0.0133030190687146,True,0.0,BUY,BUY,2236.800000000002,2236.800000000002,110997.59999999999,195996.0
FIBLM,2026-04-07,-0.002669039145907437,0.0145218004816905,False,559.1999999999881,BUY,SHORT,-279.59999999999405,279.59999999999405,110718.0,196275.6
FIBLM,2026-04-08,0.022301516503122176,0.0124968958073858,True,0.0,BUY,BUY,2330.0,2330.0,113048.0,198605.6
FIBLM,2026-04-09,0.024432809773123898,0.0212409517283826,True,0.0,BUY,BUY,2609.599999999994,2609.599999999994,115657.59999999999,201215.2
