symbol,DATE,actual_daily_return,predicted_return,same_side_as_actual,daily_pnl_diff_actual_minus_model,suggestion_pred,suggestion_actual,daily_pnl_predicted,daily_pnl_actual,equity_predicted,equity_actual
IML,2026-03-04,-0.04147698533131006,0.0171879691260481,False,3095.500000000001,BUY,HOLD,-3095.500000000001,-0.0,96904.5,100000.0
IML,2026-03-05,0.0,0.0221814504203749,False,0.0,BUY,HOLD,0.0,0.0,96904.5,100000.0
IML,2026-03-06,0.0712401055408971,0.025852132127586,True,0.0,BUY,BUY,5096.2500000000055,5096.2500000000055,102000.75,105096.25
IML,2026-03-09,0.027093596059113434,0.0492955631128596,True,0.0,BUY,BUY,2076.2500000000027,2076.2500000000027,104077.0,107172.50000000001
IML,2026-03-10,0.09160671462829728,0.049989386173401,True,0.0,BUY,BUY,7210.250000000001,7210.250000000001,111287.25,114382.75000000001
IML,2026-03-11,0.0,0.0211784827025378,False,0.0,BUY,HOLD,0.0,0.0,111287.25,114382.75000000001
IML,2026-03-12,0.0,0.0164158946861437,False,0.0,BUY,HOLD,0.0,0.0,111287.25,114382.75000000001
IML,2026-03-13,0.08831282952548314,0.0217795017468311,True,0.0,BUY,BUY,7587.749999999993,7587.749999999993,118875.0,121970.5
IML,2026-03-16,0.02866370609608393,0.0271946460853371,True,0.0,BUY,BUY,2680.250000000003,2680.250000000003,121555.25,124650.75
IML,2026-03-17,0.0,0.0311500597998804,False,0.0,BUY,HOLD,0.0,0.0,121555.25,124650.75
IML,2026-03-18,0.052197802197802234,0.0547354470693737,True,0.0,BUY,BUY,5020.749999999994,5020.749999999994,126576.0,129671.5
IML,2026-03-19,-0.011935844834017217,0.0554261580459189,False,1208.0000000000011,BUY,HOLD,-1208.0000000000011,-0.0,125368.0,129671.5
IML,2026-03-24,0.0,0.0263674368211111,False,0.0,BUY,HOLD,0.0,0.0,125368.0,129671.5
IML,2026-03-25,0.03775009437523602,0.0312474016129398,True,0.0,BUY,BUY,3775.0,3775.0,129143.0,133446.5
IML,2026-03-26,-0.08694070571116763,0.0345632407327467,False,9022.249999999989,BUY,HOLD,-9022.249999999989,-0.0,120120.75,133446.5
IML,2026-03-27,-0.06573705179282874,0.0574217873843701,False,6228.750000000008,BUY,HOLD,-6228.750000000008,-0.0,113892.0,133446.5
IML,2026-03-30,0.008528784648187626,0.057317683931443,True,0.0,BUY,BUY,754.9999999999973,754.9999999999973,114647.0,134201.5
IML,2026-03-31,0.07695560253699796,0.0275181026669064,True,0.0,BUY,BUY,6870.500000000001,6870.500000000001,121517.5,141072.0
IML,2026-04-01,-0.05771495877502941,0.0216031126586366,False,5549.249999999995,BUY,HOLD,-5549.249999999995,-0.0,115968.25,141072.0
IML,2026-04-02,-0.0024999999999999467,0.0256816844708366,False,226.49999999999517,BUY,HOLD,-226.49999999999517,-0.0,115741.75,141072.0
IML,2026-04-03,0.0944026733500416,0.0297135426214882,True,0.0,BUY,BUY,8531.499999999993,8531.499999999993,124273.25,149603.5
IML,2026-04-06,0.03435114503816794,0.0322242397694051,True,0.0,BUY,BUY,3397.500000000008,3397.500000000008,127670.75,153001.0
IML,2026-04-07,-0.02250922509225106,0.0543418266160549,False,2302.7500000000114,BUY,HOLD,-2302.7500000000114,-0.0,125368.0,153001.0
IML,2026-04-08,0.01963004907512289,0.0535805773135526,True,0.0,BUY,BUY,1963.0000000000118,1963.0000000000118,127331.0,154964.0
IML,2026-04-09,0.002221399481673325,0.0232252296954051,True,0.0,BUY,BUY,226.49999999999517,226.49999999999517,127557.5,155190.5
