symbol,DATE,actual_daily_return,predicted_return,same_side_as_actual,daily_pnl_diff_actual_minus_model,suggestion_pred,suggestion_actual,daily_pnl_predicted,daily_pnl_actual,equity_predicted,equity_actual
PASL,2026-03-04,0.05392156862745101,0.018373877873732,True,0.0,BUY,BUY,5164.279999999994,5164.279999999994,105164.28,105164.28
PASL,2026-03-05,0.07441860465116279,0.0121380005214107,True,0.0,BUY,BUY,7511.680000000007,7511.680000000007,112675.96,112675.96
PASL,2026-03-06,-0.03463203463203468,0.0194376293253592,False,3755.8400000000033,BUY,HOLD,-3755.8400000000033,-0.0,108920.12,112675.96
PASL,2026-03-09,-0.07623318385650224,0.0648659492716984,False,7981.159999999996,BUY,HOLD,-7981.159999999996,-0.0,100938.96,112675.96
PASL,2026-03-10,0.08252427184466016,0.0643173080655993,True,0.0,BUY,BUY,7981.159999999996,7981.159999999996,108920.12,120657.12
PASL,2026-03-11,-0.03139013452914796,0.0039758485103799,False,3286.3599999999924,BUY,HOLD,-3286.3599999999924,-0.0,105633.76000000001,120657.12
PASL,2026-03-12,-0.02314814814814825,0.0062049360267102,False,2347.4000000000124,BUY,HOLD,-2347.4000000000124,-0.0,103286.35999999999,120657.12
PASL,2026-03-13,0.08056872037914697,0.0146698950259876,True,0.0,BUY,BUY,7981.159999999996,7981.159999999996,111267.51999999999,128638.28
PASL,2026-03-16,-0.04824561403508765,0.008934380865785,False,5164.279999999994,BUY,HOLD,-5164.279999999994,-0.0,106103.23999999999,128638.28
PASL,2026-03-17,-0.004608294930875445,0.0167920047433046,False,469.47999999999,BUY,HOLD,-469.47999999999,-0.0,105633.76000000001,128638.28
PASL,2026-03-18,0.0185185185185186,0.0628262063566546,True,0.0,BUY,BUY,1877.9200000000017,1877.9200000000017,107511.68000000001,130516.2
PASL,2026-03-19,-0.03181818181818197,0.0629206434694663,False,3286.3600000000133,BUY,HOLD,-3286.3600000000133,-0.0,104225.31999999999,130516.2
PASL,2026-03-24,0.028169014084507005,0.0153091606055635,True,0.0,BUY,BUY,2816.8800000000024,2816.8800000000024,107042.2,133333.08
PASL,2026-03-25,0.031963470319634535,0.0102475099628372,True,0.0,BUY,BUY,3286.3599999999924,3286.3599999999924,110328.56,136619.44
PASL,2026-03-26,-0.04867256637168138,0.0187565579498959,False,5164.279999999994,BUY,HOLD,-5164.279999999994,-0.0,105164.28,136619.44
PASL,2026-03-27,0.018604651162790642,0.0654083211657054,True,0.0,BUY,BUY,1877.9200000000017,1877.9200000000017,107042.2,138497.36
PASL,2026-03-30,-0.08675799086757985,0.0660757817658158,False,8920.119999999997,BUY,HOLD,-8920.119999999997,-0.0,98122.08,138497.36
PASL,2026-03-31,0.004999999999999893,0.0069219580219902,True,0.0,BUY,BUY,469.47999999999,469.47999999999,98591.56,138966.83999999997
PASL,2026-04-01,0.014925373134328401,0.0102897673303375,True,0.0,BUY,BUY,1408.4400000000117,1408.4400000000117,100000.0,140375.27999999997
PASL,2026-04-02,-0.02941176470588236,0.019825184974939,False,2816.8800000000024,BUY,HOLD,-2816.8800000000024,-0.0,97183.12,140375.27999999997
PASL,2026-04-03,0.11111111111111116,0.0150740151037964,True,0.0,BUY,BUY,10328.560000000009,10328.560000000009,107511.68000000001,150703.84
PASL,2026-04-06,-0.027272727272727337,0.0238138814427027,False,2816.8800000000024,BUY,HOLD,-2816.8800000000024,-0.0,104694.8,150703.84
PASL,2026-04-07,0.01869158878504673,0.0706144234329259,True,0.0,BUY,BUY,1877.9200000000017,1877.9200000000017,106572.72,152581.76
PASL,2026-04-08,0.14678899082568808,0.0713479587556619,True,0.0,BUY,BUY,15023.359999999993,15023.359999999993,121596.08,167605.12
PASL,2026-04-09,-0.05600000000000005,0.012178543367326,False,6572.720000000006,BUY,HOLD,-6572.720000000006,-0.0,115023.36,167605.12
